date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2025-01-07,59.95,59.97,59.26,59.33,58.73,3128863,3128863,-0.62,-1.03,59.6275,"January 07, 25",-0.0103
2025-01-08,59.06,59.26,58.82,59.2,58.6,4032424,4032424,0.14,0.23705,59.085,"January 08, 25",0.0023704999999999998
2025-01-10,58.65,58.67,58.12,58.23,57.64,7682672,7682672,-0.42,-0.71611,58.4175,"January 10, 25",-0.0071611
2025-01-13,57.69,58.03,57.58,58.01,57.42,3891700,3891700,0.32,0.55469,57.8275,"January 13, 25",0.0055469
2025-01-14,58.21,58.43,58.07,58.33,57.74,3316176,3316176,0.12,0.20615000000000003,58.26,"January 14, 25",0.0020615
2025-01-15,59.01,59.15,58.82,59.02,58.42,2788700,2788700,0.01,0.01694628,59.0,"January 15, 25",0.0001694628
2025-01-16,59.14,59.38,59.01,59.21,58.61,3336730,3336730,0.07,0.11836,59.185,"January 16, 25",0.0011836
2025-01-17,59.46,59.83,59.38,59.5,58.9,3262439,3262439,0.04,0.06727212,59.5425,"January 17, 25",0.0006727212
2025-01-21,60.11,60.52,60.08,60.52,59.91,4022920,4022920,0.41000000000000003,0.68208,60.3075,"January 21, 25",0.006820799999999999
2025-01-22,60.63,60.66,60.37,60.39,59.78,3126009,3126009,-0.24,-0.39584,60.5125,"January 22, 25",-0.0039584
2025-01-23,60.45,60.81,60.41,60.78,60.16,3368133,3368133,0.33,0.54591,60.6125,"January 23, 25",0.0054591
2025-01-24,61.0,61.23,60.94,61.08,60.46,3698900,3698900,0.08,0.13115000000000002,61.0625,"January 24, 25",0.0013115
2025-01-27,60.55,60.74,60.52,60.72,60.1,3838218,3838218,0.17,0.28076,60.6325,"January 27, 25",0.0028076
2025-01-28,60.75,60.81,60.38,60.79,60.17,2711830,2711830,0.04,0.06584362,60.6825,"January 28, 25",0.0006584362
2025-01-29,60.87,61.03,60.62,60.8,60.18,3220808,3220808,-0.07,-0.115,60.83,"January 29, 25",-0.0011500000000000002
2025-01-30,61.3,61.79,61.28,61.53,60.91,3078652,3078652,0.23,0.37520000000000003,61.475,"January 30, 25",0.0037519999999999997
2025-01-31,61.52,61.71,60.88,60.92,60.3,3997759,3997759,-0.6000000000000001,-0.9752900000000001,61.2575,"January 31, 25",-0.0097529
2025-02-03,59.89,60.64,59.75,60.31,59.7,5301126,5301126,0.425,0.7012900000000001,60.1475,"February 03, 25",0.0070129
2025-02-04,60.74,61.19,60.71,61.08,60.46,3199200,3199200,0.34,0.55976,60.93,"February 04, 25",0.0055975999999999995
2025-02-05,61.27,61.57,61.2,61.48,60.86,2583962,2583962,0.21,0.34275000000000005,61.38,"February 05, 25",0.0034275
