date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2025-01-07,405.83,414.33,390.0,394.36,394.36,75699525,75699525,-11.47,-2.83,401.13,"January 07, 25",-0.028300000000000002
2025-01-08,392.95,402.5,387.4,394.94,394.94,73038805,73038805,1.99,0.50643,394.4475,"January 08, 25",0.0050643
2025-01-10,391.4,399.28,377.29,394.74,394.74,62287333,62287333,3.34,0.85335,390.6775,"January 10, 25",0.0085335
2025-01-13,383.21,403.79,380.07,403.31,403.31,67580500,67580500,20.1,5.25,392.595,"January 13, 25",0.052500000000000005
2025-01-14,414.34,422.64,394.54,396.36,396.36,84565022,84565022,-17.98,-4.34,406.97,"January 14, 25",-0.0434
2025-01-15,409.9,429.8,405.66,428.22,428.22,81375500,81375500,18.32,4.47,418.395,"January 15, 25",0.044700000000000004
2025-01-16,423.49,424.0,409.13,413.82,413.82,68335200,68335200,-9.67,-2.2800000000000002,417.61,"January 16, 25",-0.0228
2025-01-17,421.5,439.74,419.75,426.5,426.5,94991429,94991429,5.0,1.19,426.8725,"January 17, 25",0.0119
2025-01-21,432.64,433.2,406.31,424.07,424.07,87320900,87320900,-8.57,-1.98,424.055,"January 21, 25",-0.0198
2025-01-22,416.81,428.0,414.59,415.11,415.11,60963342,60963342,-1.7000000000000002,-0.40786000000000006,418.6275,"January 22, 25",-0.0040786
2025-01-23,416.06,420.73,408.95,412.38,412.38,50690600,50690600,-3.68,-0.8844900000000001,414.53,"January 23, 25",-0.0088449
2025-01-24,414.45,418.88,405.78,406.58,406.58,56427149,56427149,-7.87,-1.9,411.4225,"January 24, 25",-0.019
2025-01-27,394.8,406.69,389.0,397.15,397.15,58125510,58125510,2.35,0.5952400000000001,396.91,"January 27, 25",0.0059524
2025-01-28,396.91,400.59,386.5,398.09,398.09,48910700,48910700,1.18,0.2973,395.5225,"January 28, 25",0.002973
2025-01-29,395.21,398.59,384.48,389.1,389.1,68033648,68033648,-6.11,-1.55,391.845,"January 29, 25",-0.0155
2025-01-30,410.78,412.5,384.41,400.28,400.28,98092900,98092900,-10.5,-2.56,401.9925,"January 30, 25",-0.0256
2025-01-31,401.53,419.99,401.34,404.6,404.6,83568219,83568219,3.07,0.76458,406.865,"January 31, 25",0.0076457999999999995
2025-02-03,386.68,389.17,374.36,383.68,383.68,93732122,93732122,-3.0,-0.7758400000000001,383.4725,"February 03, 25",-0.0077583999999999995
2025-02-04,382.63,394.0,381.4,392.21,392.21,57072235,57072235,9.58,2.5,387.56,"February 04, 25",0.025
2025-02-05,387.51,388.39,375.53,378.17,378.17,57614721,57614721,-9.34,-2.41,382.4,"February 05, 25",-0.0241
2025-02-06,373.03,375.4,363.18,374.32,374.32,77918230,77918230,1.29,0.34582,371.4825,"February 06, 25",0.0034582
2025-02-07,370.19,380.55,360.34,361.62,361.62,70298300,70298300,-8.57,-2.32,368.175,"February 07, 25",-0.023200000000000002
2025-02-10,356.21,362.7,350.51,350.73,350.73,77514903,77514903,-5.48,-1.54,355.0375,"February 10, 25",-0.0154
2025-02-11,345.8,349.37,325.1,328.5,328.5,118543400,118543400,-17.3,-5.0,337.1925,"February 11, 25",-0.05
2025-02-12,329.94,346.4,329.12,336.51,336.51,105382729,105382729,6.57,1.99,335.4925,"February 12, 25",0.0199
2025-02-13,345.0,358.69,342.85,355.94,355.94,89441519,89441519,10.94,3.17,350.62,"February 13, 25",0.0317
2025-02-14,360.62,362.0,347.5,355.84,355.84,68277300,68277300,-4.78,-1.33,356.49,"February 14, 25",-0.013300000000000001
2025-02-18,355.01,359.1,350.02,354.11,354.11,51631702,51631702,-0.9,-0.25351,354.56,"February 18, 25",-0.0025350999999999998
2025-02-19,354.0,367.34,353.67,360.56,360.56,67094400,67094400,6.5600000000000005,1.85,358.8925,"February 19, 25",0.018500000000000003
2025-02-20,361.51,362.3,348.0,354.4,354.4,45965400,45965400,-7.11,-1.97,356.5525,"February 20, 25",-0.019700000000000002
2025-02-21,353.44,354.98,334.42,337.8,337.8,74058648,74058648,-15.64,-4.43,345.16,"February 21, 25",-0.0443
2025-02-24,338.14,342.4,324.7,330.53,330.53,76052321,76052321,-7.61,-2.25,333.9425,"February 24, 25",-0.022500000000000003
2025-02-25,327.02,328.89,297.25,302.8,302.8,134228800,134228800,-24.22,-7.41,313.99,"February 25, 25",-0.0741
2025-02-26,303.71,309.0,288.04,290.8,290.8,100118300,100118300,-12.91,-4.25,297.8875,"February 26, 25",-0.0425
2025-02-27,291.16,297.23,280.88,281.95,281.95,101748200,101748200,-9.21,-3.16,287.805,"February 27, 25",-0.0316
2025-02-28,279.5,293.88,273.6,292.98,292.98,115697000,115697000,13.48,4.82,284.99,"February 28, 25",0.0482
2025-03-03,300.34,303.94,277.3,284.65,284.65,115551414,115551414,-15.69,-5.22,291.5575,"March 03, 25",-0.0522
2025-03-04,270.93,284.35,261.84,272.04,272.04,126706623,126706623,1.11,0.4097,272.29,"March 04, 25",0.004097
2025-03-05,272.92,279.55,267.71,279.1,279.1,94042913,94042913,6.18,2.26,274.82,"March 05, 25",0.022600000000000002
