,symbol,best,base,worst,relative_best,relative_base,relative_worst
6571,GILLANDERS.NS,150.90155999084408,125.743484602332,100.58540921381993,-130.73633026122945,-92.26832508001833,-53.80031989880722
6572,ROLLT.NS,0.12064771453820347,0.08852072106130306,0.027439555619532728,88.50974147255205,91.56945513701876,97.38670898861592
6573,TTA.BK,22.350929608647544,18.057931452765185,13.297658899236248,-212.60041410695862,-152.55848185685574,-85.98124334596152
6574,ACC.BK,0.32086592534154895,0.1792453142613265,0.037624703181104044,73.4821549304505,85.18633766435318,96.89052039825586
6575,SUC.BK,84.39951789268373,61.79284346396781,38.10909174718367,-186.1000606531652,-109.4672659795519,-29.183361854859896
6576,TAPAC.BK,5.994374933709883,4.6945674382423395,3.324268643035583,-222.2782222424668,-152.39609883023329,-78.72412059331091
6577,GUNKUL.BK,2.633003819427528,1.9461871852435728,1.1975574933104838,21.167550316541075,41.730922597497816,64.14498523022503
6578,PCC.BK,2.609281684244711,2.241588551936263,1.7813672835276986,10.641038210797571,23.233268769306058,38.994271112065114
6579,VGI.BK,1.754162602680086,1.2668398071624882,0.42712122086916926,46.191331206132325,61.13988321587459,86.89812205922793
6580,MBK.BK,20.564870662333824,13.348839682899637,6.13280870346545,-30.15740925527736,15.513672893040276,61.18475504135791
6581,BJC.BK,35.29742199036412,28.403514778994438,21.50960756762476,5.241820160096319,23.748953613437752,42.256087066779166
6582,LOXLEY.BK,3.9536049591790032,2.9040684354800352,1.9216765900320412,-100.69060706492404,-47.41464139492565,2.452964972992833
6583,TEGH.BK,13.330870368073752,10.797475433121354,8.428552453809667,-238.34696365669421,-174.0475998254151,-113.9226511119205
6584,IMJS.JK,471.6517951304172,290.35084576380865,109.04989639720002,-37.10807997977245,15.595684370985857,68.29944872174418
6585,BNBR.JK,126.58334638193666,103.4893181304339,72.79624880047074,-110.97224396989445,-72.4821968840565,-21.327081334117892
6586,KINO.JK,1667.5920344085735,1525.2816149623432,1377.8877869501143,-12.675137460038746,-3.0595685785367,6.899473854722005
6587,JKON.JK,247.8375568931927,197.62138206477132,147.6888779245576,-127.37390540659881,-81.30402024290947,-35.49438341702532
6588,WMPP.JK,88.78973708690853,64.29890446773923,39.808071848569924,-77.57947417381706,-28.59780893547847,20.383856302860153
6589,U96.SI,10.813150038587134,7.491983315580606,4.170816592574079,-120.6765313997374,-52.897618685318484,14.881294029100435
6590,BN4.SI,10.888229244929951,6.903411849089201,1.8606856567144074,-70.12858195203047,-7.865810142018759,70.9267866138374
6591,BMSR.JK,3278.024832859056,2537.7068783083582,1917.8468380074785,-847.4060210575307,-633.4412943087741,-454.2909936437799
6592,KIJA.JK,245.1090634381251,168.7165153494828,92.3239672608405,-82.91721152098889,-25.907847275733424,31.101516969522013
6593,ETE.BK,1.7336438861627053,1.302071734586283,0.8704995830098603,-80.58790480861514,-35.63247235273781,9.322960103139549
6594,000009.SZ,11.153693787387102,9.286200019382854,7.8808875867085,1.7295701551797167,18.18325974112023,30.564867077458146
6595,000576.SZ,3.1771584604149092,2.2906051356874184,1.2372243251104895,68.88189558849257,77.5650819227481,87.88222992056328
6596,000620.SZ,1.1630357691532,0.8518730402123165,0.3150233941248885,6.206792810225801,31.300561273200284,74.5948875705735
6597,000885.SZ,15.119435837996228,10.553678106572844,5.987920375149462,-12.579566924767152,21.417139936166457,55.413846797100064
6598,000409.SZ,2.246461314984268,1.7582616462622203,1.1294446231619217,73.8783568025085,79.55509713648581,86.86692298648929
6599,000571.SZ,0.9966916730737964,0.7520593337291667,0.5215875536609876,57.039152022681186,67.58364940822558,77.5177778594402
6600,000677.SZ,1.2501980115386908,1.0256567281536895,0.7665745938603274,54.866497778386616,62.972681294090634,72.32582693645028
6601,000881.SZ,6.246786616609161,5.024089771511909,3.6830449378693797,20.726058164858358,36.2425155899504,53.260851042266744
6602,000551.SZ,9.91574750615056,8.199062471618888,6.248983491481781,1.4339214100342064,18.498384973967326,37.88286787791471
6603,002102.SZ,3.4578746485777976,2.61351091843065,1.5349161798034858,3.1407661462801753,26.792411248441173,57.005149025112445
6604,000652.SZ,8.329191536744046,5.57257694806722,2.8159623593903937,-100.70341052395291,-34.27896260402939,32.145485315894135
6605,002091.SZ,40.89612472383501,28.262630911485473,12.3193566516674,-419.6458033524143,-259.1185630430174,-56.53566266413469
6606,002245.SZ,4.999863478308105,3.682751281762677,2.253199562750016,52.29137902377763,64.85924349463095,78.50000417223268
6607,000691.SZ,1.413274804782346,1.1095881700516064,0.7327769251098395,66.27029105531395,73.518182099007,82.51129057017089
6608,000720.SZ,2.6542500301819265,2.5211130443936103,2.3132251555391097,49.9198107512844,52.43182935106395,56.354242348318685
6609,000906.SZ,175.1446273645731,110.40431599417295,16.377622786883183,-1799.6163488565412,-1097.4437743402705,-77.63148358875469
6610,000722.SZ,3.816161921543857,2.5268213253514413,0.7022179285715493,68.77117903810263,79.32224774671488,94.25353577273691
6611,600207.SS,3.549338569510542,2.671728205116049,1.9020726208151681,40.146061222419185,54.94556146515938,67.9245763774845
6612,600851.SS,2.494263715193482,2.0154437061170105,1.440027312760151,57.9382172817288,66.0127536911128,75.71623418616946
6613,600250.SS,2.7338123480678402,2.349942851817077,2.0113124247001446,53.82073736371892,60.305019394981805,66.0251279611462
6614,600803.SS,46.713449161345906,36.57771206445987,27.897506053162587,-130.683699562202,-80.6306768615302,-37.765461990926354
6615,600704.SS,66.69120159824908,44.033570267255755,11.267290746860272,-1215.408315547319,-768.5122340681608,-122.23453149625783
6616,600881.SS,2.924502022870512,1.7693064650855146,0.6141109073005169,-33.538905153904665,19.209750452716225,71.95840605933714
6617,600321.SS,0.7739735393361141,0.6121951064459137,0.3044620117213955,54.73838951250794,64.1991165821103,82.19520399290086
6618,600624.SS,1.3645072519671944,0.9214793660633736,0.4784514801595529,77.22024621089825,84.61637118425087,92.01249615760347
6619,600500.SS,17.3748656821102,12.616039613351946,9.035444368543798,-192.01454927916305,-112.03427921599909,-51.85620787468568
6620,600082.SS,1.572419149906361,1.0979601073153358,0.4495933669813267,49.43989871683726,64.69581648503744,85.54362164047181
6621,600008.SS,5.50207980449211,3.629116796391745,1.7561537882913796,-82.1880729964275,-20.16943034409751,41.84921230823247
6622,600981.SS,14.177496939540966,10.340665632068104,7.5762055395798,-387.19920754436305,-255.34933443533,-160.35070582748455
6623,600805.SS,4.8003019792228265,3.14604364615376,1.491785313084693,-14.292904267210153,25.094198901100956,64.48130206941207
6624,001045.KS,622221.855760115,375113.87361722335,128005.89147433169,-1129.6874619765117,-641.3317660419434,-152.97607010737485
6625,000885.KS,564304.3582769991,363879.72589417006,152163.8616116112,-1414.911028931541,-876.8583245481075,-308.4935882190905
6626,006120.KS,341026.5865898459,232336.213442762,122928.29992132756,-872.9717163761652,-562.8707944158688,-250.7226816585665
6627,145990.KS,199622.21892693837,153239.9764109322,97511.13814462969,-342.62132799764606,-239.77821820605806,-116.21094932290397
6628,005110.KS,1624.9715462887575,1257.3655443602133,889.7595424316689,-121.0845641209194,-71.07014208982494,-21.05572005873047
6629,036530.KS,1260759.21926855,736619.6485064772,87316.15354318534,-7639.46727605003,-4421.913127725459,-436.01076453766325
6630,000155.KS,526960.9630875475,384023.02706587425,241085.09104420105,-841.001719799192,-585.7554054747754,-330.50909115035904
6631,078935.KS,308175.96438298194,262387.62844535994,216994.8355262556,-781.7624159741973,-650.7514404731329,-520.8722046530919
6632,000150.KS,906422.4326204108,608414.1257176555,310405.81881490035,-824.9208496126641,-520.83074052822,-216.74063144377587
6633,00088K.KS,324365.5129385004,216556.30864756493,102942.31808791109,-2058.1205118995367,-1340.827070176746,-584.9122959940858
6634,000075.KS,199872.21373392618,128327.72165132074,56783.229568715295,-263.4040249707749,-133.32313027512862,-3.242235579482354
6635,003580.KS,1644.7361285379332,1076.1101939729792,507.4842594080251,71.73992906292212,81.51013412417561,91.28033918542911
6636,001745.KS,358254.6329158343,215346.9496453174,72439.26637480049,-612.2358507273048,-328.1251484002334,-44.014446073162
6637,006125.KS,294639.98998043,204549.08250950451,110919.05253703496,-907.3162050612991,-599.3131025965967,-279.2104360240512
6638,002025.KS,223102.4756570047,177560.49439931332,129296.27042735978,-1386.3589317588587,-1082.9479973305351,-761.4008689364409
6639,000157.KS,1269228.6431792653,746468.7870462347,223708.93091320424,-1267.7032792880016,-704.3844687998219,-141.0656583116425
6640,016880.KS,8245.935908709338,5024.979692122002,1804.0234755346664,-473.4308698685214,-249.44225953560516,-25.453649202688904
6641,092230.KS,221085.15162015468,129550.53236797875,17458.58993602658,-331.8069367581146,-153.0283835312085,65.9011915311981
6642,078930.KS,352358.14183179964,291701.1630494109,230534.37636992344,-796.5856026254444,-642.2421451638954,-486.60146659013594
6643,002020.KS,297916.9269798043,226813.45713238005,151180.9355783304,-1378.4959155325275,-1025.6250974311665,-650.2775959222352
6644,001040.KS,833472.3787255285,501573.5867733972,169674.79482126597,-832.2957256437679,-461.0442805071557,-89.79283537054359
6645,000070.KS,233587.73223782337,149993.89229539936,66400.05235297533,-221.30362068476393,-106.3189715204943,8.665677643775343
6646,00104K.KS,736183.7488084593,445025.0097703901,153866.27073232093,-916.828382332126,-514.6754278596549,-112.52247338718362
6647,000880.KS,514346.65483818785,335913.1232073502,145160.4679436998,-1572.6720482542694,-992.4004006743097,-372.0665624185359
6648,006880.KS,11714.808854686584,10911.792353884559,10059.158018893053,-40.802991041906054,-31.15135040726633,-20.90334157323381
6649,383800.KS,17040.107467603983,11183.925376858935,4746.958210742098,-105.79839936719786,-35.071562522450904,42.66958682678626
6650,001740.KS,22071.28704716945,13966.262371839986,5861.237696510522,-362.2259067470042,-192.48717009088975,-22.748433434775336
6651,004800.KS,148636.4523582491,109378.81766107587,70121.18296390261,-125.8912649821415,-66.22920617184782,-6.567147361554119
6652,001120.KS,370069.71182659135,281526.05121635797,192982.3906061246,-1121.3521842461762,-829.1288819021715,-536.9055795581669
6653,4685.T,4387.852586369416,3544.4768912442023,2454.9106258627617,-93.2974707651725,-56.144356442475875,-8.145842549020339
6654,3027.TW,17.40279854922561,11.8775832126731,6.813975979167382,55.997980912198194,69.96818403875321,82.77123646228222
6655,145995.KS,141488.2359069442,111597.13694452394,75564.16213836297,-402.6225076623239,-296.43743141926797,-168.4339685199395
6656,2939.TW,45.43882237201126,30.922787689033996,16.406753006056732,-37.07035406338239,6.718589173351441,50.50753241008527
6657,2614.TW,19.587061925042676,13.8077986779661,8.028535430889521,-3.635248280649085,26.942864137745502,57.5209765561401
6658,2371.TW,33.20831377782925,21.39929952988284,8.041571168226202,17.28938037900561,46.70162009991821,79.97118015385752
6659,MIDW-A.ST,56.20982420154067,44.280703847435795,30.79478309717685,-146.534316673424,-94.21361336594647,-35.064838145512496
6660,KPELY,16.35854940481169,10.329719052147995,2.675846371438129,-80.35886885128654,-13.888853937684617,70.49783493453
6661,0882.HK,2.3608671358812043,1.7755328561634312,1.4350820512839988,-43.082856720072996,-7.6080518886928035,13.025330225212189
6662,1282.HK,3.0376204840455174,1.6926232872620095,0.3476260904785015,-1718.9344215841422,-913.5468786000056,-108.15933561586917
6663,0363.HK,34.53745195490394,19.950031456446236,5.36261095798853,-205.10116567936345,-76.23702700040845,52.627111678546555
6664,0925.HK,0.13400678856298937,0.07304185125881182,0.012076913954634278,-100.0101321835662,-9.01768844598779,81.97475529159063
6665,0148.HK,88.72478557585823,65.11819818332367,41.5116107907891,-291.7209076196832,-187.49756372328332,-83.27421982688345
6666,0656.HK,14.275663227905339,8.561913157251205,2.8481630865970704,-178.82154742002615,-67.22486635256259,44.37181471490097
6667,0392.HK,67.45374479997894,52.393356665599995,37.33296853122105,-117.24233429944908,-68.73866881030594,-20.235003321162797
6668,0087.HK,28.992906659077015,17.71562314793517,6.4383396367933265,-232.869192411906,-103.39406599236702,26.08106042717192
6669,0267.HK,41.301975401803446,28.21816287019494,10.77631778913888,-334.3004774111824,-196.72095552255456,-13.315644470440374
6670,1468.HK,0.08257060691330387,0.04924194373140296,0.015913280549502057,95.65417858351032,97.4083187509788,99.16245891844726
6671,0019.HK,172.9889523836699,106.12928937698479,39.26962637029966,-224.8618824106477,-99.30382981593388,26.25422277877998
6672,0001.HK,90.42856862064939,71.50998142765928,51.79835833935801,-86.64307248844042,-47.595420903321525,-6.910956324784329
6673,2322.HK,0.15912779921240602,0.11583070238259113,0.04072022983387227,77.89891677605472,83.91240244686236,94.3444125230733
6674,0053.HK,18.235008919757355,13.673473989605196,9.21702949305951,68.98808006843987,76.74579253468504,84.32477977370831
6675,0862.HK,0.04530811666675947,0.03300735860038696,0.01738408901201588,49.09200374521407,62.913080224284315,80.46731571683608
6676,0474.HK,0.3497678694700711,0.22545388147217116,0.0861097486940918,-169.0522072846701,-73.42606267090088,33.761731773775544
6677,0202.HK,0.19194308497465834,0.13169638414391474,0.06981396065604774,-19.96442810916146,17.689759910053287,56.36627458997017
6678,1063.HK,0.13058890252981184,0.10678836105635885,0.08210273220486008,44.19277669666161,54.36394826651332,64.91336230561535
6679,0138.HK,0.7201864845318527,0.37438750488285766,0.028588525233862617,-376.9446917429488,-147.93874495553487,81.06720183187906
6680,2327.HK,0.18667764380075128,0.12455639235040863,0.056741911564201046,33.32941292830312,55.51557416056835,79.73503158421391
6681,0689.HK,0.07239965031688214,0.04869846737266109,0.020756525255051103,-126.24890724025668,-52.18271053956591,35.13585857796531
6682,1222.HK,0.2841854855326164,0.19410524953226102,0.05537223957293496,-560.896477982829,-351.4075570517698,-28.7726501696162
6683,1094.HK,0.6120308383355375,0.4652343763497604,0.22554565585502478,25.362092885910055,43.264100445151165,72.49443221280187
6684,0426.HK,0.10208209402033955,0.0909923685720089,0.07990264312367824,-24.490358561389687,-10.966303136596219,2.557752288197268
6685,JAR.L,139.83488622732403,114.74157448865384,89.64826274998366,-193.2778654096561,-140.6492753537203,-88.02068529778452
6686,RPAD5.SA,4.668175061411274,2.645844515496437,0.14015026946906894,32.345288965054,61.65442731164584,97.96883667436133
6687,ABLT,1186.7000890247275,919.2090609195261,651.7180328143246,-827.1094445505684,-618.1320788433798,-409.1547131361911
6688,MLFMV.LS,29.560638517815335,18.43153900196723,7.302439486119129,-1219.67136240247,-722.8365625878226,-226.00176277317536
6689,8511.T,1398.322848319719,852.9451530378237,307.5674577559284,-25.185572812866518,23.63964610225392,72.46486501737436
6690,8771.T,912.3542697870838,714.7569644298886,465.37458411628455,57.0454675241486,66.34854216431786,78.08970884574931
6691,8591.T,3441.9846176065785,3275.9216304384054,3109.8586432702323,-43.83554607633007,-36.8960146443128,-29.95648321229554
6692,CCP.AX,24.128188477239735,19.27734035859385,14.583562009082842,-42.77034601917005,-14.067102713573087,13.706733674066019
6693,MME.AX,0.47766618090755447,0.2537095993181545,0.02975301772875451,-413.6195493629618,-172.80602077220914,68.00750781854354
6694,8253.T,4733.393680426162,3758.279907570872,2783.1661347155823,-143.1121561595358,-93.02927106167807,-42.946385963820354
6695,8593.T,1978.7948801891293,1520.786028779703,1062.7771773702764,-157.65558335795956,-98.01901416402382,-38.38244497008807
6696,7383.T,897.6161229362417,520.2906060304513,142.96508912466078,-140.6477541384026,-39.48809813148827,61.67155787542606
6697,8570.T,3665.062968138051,3011.9826995805383,2358.9024310230257,-199.18881372555518,-145.87613874126845,-92.56346375698169
6698,8572.T,501.9898643117523,441.2037814671968,380.4176986226413,-55.41481867236912,-36.59559797746031,-17.776377282551483
6699,ZIP.AX,1.2665183880473188,0.8840450437227292,0.5015716993981398,-118.36523931850324,-52.42155926253953,13.522120793424161
6700,8252.T,2823.098767996786,2104.4359228678336,1385.7730777388808,-17.874687599030736,12.132111780048701,42.13891115912815
6701,7199.T,1893.5352161925891,1201.3469024098372,536.9197165579211,-19.692491541883005,24.06151059356276,66.06070059684443
6702,SZL.AX,118.59260978313569,68.44169723343697,11.06013571872349,-439.0573171960713,-211.09862378834987,49.72665582398413
6703,OBL.AX,1.225554477657766,0.8782596478595469,0.43661394870347653,53.92652339632459,66.9827200052802,83.5859417780648
6704,8584.T,9447.482036561327,6784.522114069394,4121.562191577461,-105.60352636694945,-47.65010041500313,10.303325536943179
6705,8566.T,14059.012233176538,10431.616092575112,6804.219951973688,-260.02592146418795,-167.1348551235624,-74.24378878293695
6706,8714.T,734.270285288488,488.1263178480313,241.98235040757461,-222.04837074056493,-114.09049028422427,-6.132609827883603
6707,7164.T,5026.291250507832,3515.279143900647,1991.5986246622429,0.27199899786047527,30.25239793847923,60.48415427257454
6708,7172.T,1560.2088735327452,1374.6492827127195,1189.0896918926935,-45.95031557836718,-28.59207509005795,-11.23383460174869
6709,8425.T,14327.707123230259,9983.623327091453,5639.5395309526475,-237.12252054659433,-134.9087841668577,-32.69504778712112
6710,8515.T,538.4340891135839,448.80062245705915,359.1671558005344,-61.20781111185147,-34.37144384941891,-7.535076586986339
6711,8585.T,2110.7566044814557,1548.491495026484,986.2263855715125,-95.44042634087553,-43.37884213208185,8.682742076711802
6712,PGL.AX,1.5471046411783005,1.0677712420814287,0.5884378429845569,-342.0298974795145,-205.07749773755108,-68.12509799558771
6713,7191.T,1078.2600821816022,781.8860437306275,414.7745350132925,-13.860621138500765,17.435475846818633,56.20121066385507
6714,7183.T,892.0231359960471,600.3898666216368,208.2568507235293,-183.18194793525308,-90.59995765766247,33.88671405602244
6715,PNC.AX,0.7941140852968025,0.6653906216433724,0.4717717672862249,-133.56296626376542,-95.70312401275658,-38.75640214300731
6716,PLT.AX,1.824777441188453,1.0259212762169876,0.22706511124552228,-305.50609804187843,-127.98250582599724,49.54108638988394
6717,PYR.AX,0.04254258112912403,0.02347317470903262,0.004403768288941212,-609.0430188187338,-291.21957848387694,26.603861850979804
6718,HMY.AX,1.0741678046385816,0.8205154910990852,0.48236316982864624,-175.4276422150209,-110.38858746130389,-23.68286405862724
6719,PEN.TA,77.03218433756871,39.525941234483774,2.019698131398833,59.02543386299537,78.97556317314692,98.9256924832985
6720,DIFI.TA,1647.2026304775313,1281.2762981375033,828.4812263336325,96.41444790927835,97.21097888955703,98.19660159700993
6721,4081.SR,18.445994346476695,11.72330246479042,5.659144391519392,8.320107621885217,41.7330891412007,71.87303980358155
6722,BFH,281.2419250505596,189.4857535044142,80.66853986806007,-846.6237800422739,-537.7844278169443,-171.51982453066327
6723,AXP,196.89218368246242,132.04230824584192,56.91311866163583,-25.21761872453727,16.02498839618296,63.80493598217005
6724,EZPW,23.166684828936265,14.60303645097235,4.917826890188811,-180.46833933336885,-76.7922088495442,40.46214418657613
6725,MFIN,34.18465534579223,24.17413633293324,12.738691780629333,-440.0419485907146,-281.89788835597534,-101.24315609209056
6726,CPSS,23.949764410587523,16.634758707852026,9.319753005116526,-106.10812745772395,-43.15627115191073,19.795585153902522
6727,LPRO,6.829098353727616,4.631587010707144,1.9837185686030026,32.982351778924276,54.54772315302115,80.53269314422961
6728,NRDS,11.885159370832953,6.905090804310244,0.8812096330940494,-25.238771030905728,27.238242314960555,90.71433474084246
6729,SLM,20.504867726343498,15.209983984758995,10.09180942876996,-28.075376179534643,4.996976984640887,36.96558757795154
6730,OCSL,6.798845135521791,3.965992594836295,1.1331400541507992,63.64253938223641,78.7914834500733,93.94042751791017
6731,RWAY,8.176122127822783,4.906760849791557,1.6373995717603318,27.96368169319134,56.768626874083196,85.57357205497505
6732,PMTS,114.12640789049262,65.70272840885937,17.279048927226125,-330.99096635382404,-148.12208613617585,34.74679408147234
6733,NAVI,20.208299713450547,12.032245241485555,3.856190769520563,-29.956911340517976,22.62221709655592,75.20134553362982
6734,ATLC,72.91297333232558,52.8217057447596,32.73043815719361,-103.95237295755406,-47.75302306226461,8.446326833024866
6735,FCFS,99.48098939152185,70.25536717225943,37.391922151150425,-2.5577210221874696,27.571786420351106,61.45162664829853
6736,UPST,16.79444890434631,13.734962169093627,8.49503274102064,32.471053862700806,44.77297077163801,65.84224872930984
6737,CACC,524.7394016482881,373.15418354361447,200.3724178144507,-17.794554436502587,16.233599671444892,55.01999734786839
6738,WRLD,410.3264641426928,263.44048858787835,88.65067835981914,-271.57155133812626,-138.55880520499713,19.72228709606164
6739,OPRT,16.676299976518102,10.2474809830665,3.8186619896148963,-201.56057823721702,-85.30707021820072,30.94643780081562
6740,PYPL,52.37559497844555,35.81146714507994,16.055820100178906,13.02624546920367,40.53226976904693,73.33806027867999
6741,MGI,55.961299215404054,29.212523243719293,2.4637472720345346,-409.6657487741717,-166.05212425973855,77.56150025469458
6742,SOFI,5.199746248557771,3.779753868857832,2.359761489157893,3.8863909693572856,30.13393957748925,56.3814881856212
6743,AIHS,4.739796662417671,2.703924697598353,0.6680527327790351,-485.37688803478716,-233.94154595508869,17.493796124609716
6744,COF-PL,298.82178548228615,215.98747681240434,118.37136641021542,-1694.7254383320492,-1197.2220829573835,-610.9391375988914
6745,ORCC,9.165552565525976,5.796647342972535,2.427742120419095,31.241166050067697,56.51427349608,81.7873809420923
6746,PRAA,28.50931471732793,20.52091706202256,12.532519406717185,-45.60426311199148,-4.805500827490093,35.99326145701131
6747,SUNL,1.8699201451920633,1.310213542829302,0.7505069404665408,-400.9161921221707,-250.98139373943263,-101.04659535669454
6748,CURO,13.71517429382208,7.334618250973813,0.954062208125546,-1158.2728709928513,-572.9007569700746,12.47135705270221
6749,SYF-PA,189.84137547599346,115.9432604064692,42.045145336944934,-1023.3217483786597,-586.0547953045515,-148.7878422304434
6750,SYF,135.01646688173057,92.41612904715987,40.58625901592848,-336.9464947628821,-199.08132377721643,-31.347116556402867
6751,RM,55.31543026448901,44.47260808556608,33.62978590664315,-118.55168022318851,-75.71160839812755,-32.87153657306658
6752,V,75.42089154825624,51.283745968147954,24.107405962424423,66.48109348550898,77.20823698140173,89.28607352454361
6753,DFS,261.0655110001232,173.4748941358185,70.68885560879542,-155.04641559214846,-69.47527758481681,30.94093824853906
6754,GDOT,200.1378725144747,115.16576081621297,10.464586616556165,-1022.4782530256574,-545.9100438374255,41.30910478656104
6755,WU,18.782752121408308,12.038171844212854,5.218192772322857,-60.399249542342496,-2.8024922648407653,55.43814882730267
6756,FOA,23.948349500764486,12.225786971898541,0.5032244430325941,-1406.1855031927348,-668.9174196162605,68.3506639602142
6757,OMF,50.60107663132821,43.12930997442885,35.657543317529495,-33.160727977179505,-13.498184143233816,6.164359690711856
6758,COF,344.0671953133715,241.2184005465681,118.5416193006248,-234.53300467999173,-134.5341765158659,-15.256800486752367
6759,MA,100.36606038326474,65.81725870321968,28.524901456163974,73.19067756944607,82.41919526051241,92.38055895072682
6760,BBDC,4.392803358955388,2.405265231325997,0.41772710369660604,44.4651914164932,69.59209568487994,94.71899995326667
6761,ALLY,56.44665326426846,43.98204585224563,31.517438440222797,-112.04603029402126,-65.22181011361995,-18.397589933218615
6762,NNI,55.80823533488047,45.45995607649637,35.11167681811227,40.196918843891474,51.28594505304718,62.374971262202884
6763,LC,15.591332112772914,12.05764892768556,8.52396574259821,-91.53970654512177,-48.12836520498231,-4.717023864842857
6764,ENVA,119.99815489092862,90.08222227855501,60.1662896661814,-156.46111325267927,-92.52451865474463,-28.587924056810003
6765,AGM,132.21937709934394,80.44637716734401,28.67337723534408,3.0436480902369,41.00874300260761,78.9738379149783
6766,GSY.TO,154.80794937093393,125.96752440654815,97.12709944216239,-45.74275030214077,-18.59115459098866,8.560441120163444
6767,ECN.TO,2.856116421134491,2.2495927315992708,1.915612339351358,6.35683865132816,26.2428612590403,37.19303805405384
6768,COF-PJ,301.434406817575,217.438933110186,118.37136641093356,-1526.7372197386671,-1073.442704318327,-538.8093168425987
6769,COF-PN,309.45123506194983,221.89272657859834,118.371366409701,-1789.201679254883,-1254.6564504187934,-622.6579145891392
6770,LMFA,2.407995789013021,1.7090080289746115,0.8921428687365933,-227.48480742731144,-132.42323255468673,-21.330459504500663
6771,SLMBP,84.35747476661821,54.26101896061479,17.64081028451779,-50.907826058351006,2.9319875480951834,68.44219984880539
6772,AHG,2.9744504464799446,1.795671838281462,0.6168932300829792,-726.4658089691427,-398.93632627992827,-71.40684359071388
6773,COF-PI,311.8112148705186,223.20382647537375,118.37136641532791,-1517.278085428001,-1057.6961954116894,-513.9593693741074
6774,COF-PK,309.32925455934367,221.82495963496027,118.3713664137586,-1658.5517598598276,-1161.0856147524744,-572.9469381111916
6775,NICK,9.252092955016613,4.772280284272852,0.29246761352909134,-86.91096878821439,3.5902972874171395,94.09156336304865
6776,ITJTY,20.988860046151824,16.76716034618294,12.243834344574152,-164.010818190589,-110.90767731047724,-54.0104949003038
6777,CHW.TO,22.160383890169463,15.396426767791622,8.63246964541378,-172.91113165233332,-89.61116709102986,-6.311202529726362
6778,JSM,13.368276364044643,8.355399261317128,3.342522158589612,29.75156929035921,56.09354040295782,82.43551151555643
6779,ATLCP,52.768683920750384,38.82274422518739,26.915297557381365,-179.3471885693509,-105.52008589299837,-42.48437034082247
6780,AGM-PG,58.490878860009104,36.31671280717502,4.0925900678047675,-187.51064869572252,-78.51401553868737,79.88296212719898
6781,AGM-PE,58.741696415830724,36.61632945858142,4.591951313239543,-157.07525783733357,-60.24651841829941,79.90393298363439
6782,PRL.TO,32.69161658933544,22.406495671708598,11.039806790795726,-346.60678400731473,-206.09966764629232,-50.81703266114379
6783,ZNKKY,11.73904370765191,8.216666785699758,4.6754990545545185,2.093046641768899,31.47066901001036,61.0050120554252
6784,AGM-PF,58.55459094032494,36.3928208131354,4.21943694508658,-179.09719227990914,-73.46435087290467,79.88828910826224
6785,COSG,0.2805985331249231,0.16607149261648585,0.02561873178975111,-5568.657234846931,-3254.9796488178954,-417.55013716668907
6786,ACD.TO,7.66551066986783,4.44353396062092,1.2215572513740107,-21.674772537584605,29.46771491077904,80.61020235914268
6787,AGM-PD,48.47076776858822,27.589079212256276,6.707390655924328,-108.11836740484422,-18.458906020851344,71.20055536314158
6788,ECN-PC.TO,15.64210092277958,12.307965124227488,9.78554454338637,22.869324838364992,39.309836665544935,51.74780797146761
6789,IPF.L,535.3717847909545,269.1119160818779,2.8520473728012847,-382.3169232350942,-142.44316764133143,97.43058795243128
6790,AGM-PC,50.691108441008105,28.931714760001935,7.172321078995767,-99.17920801967821,-13.68060809431016,71.81799183105788
6791,HAT.L,1210.2474068737058,728.0625203207125,195.9255728192279,-190.227195892975,-74.59532861407972,53.0154501632547
6792,SUS.L,4347.014320498665,2619.889642674198,574.5044738302836,-74.57888837344036,-5.216451513020003,76.92753117147456
6793,TRU.L,65.6710718108458,43.91774055849682,18.361412309817222,3.4248943958149964,35.41508741397527,72.9979230737982
6794,EDNMY,21.54107099275669,15.387103570698063,9.233136148639433,33.92309511424328,52.800295795404715,71.67749647656616
6795,ORCH.L,60.18322779276728,30.549066010118217,0.9149042274691485,-29.42629632853179,34.303083849208136,98.03246402694806
6796,FRU.DE,15.530900168757062,11.856534746465654,8.182169324174243,-248.2264611828938,-165.84158624362453,-83.45671130435522
6797,EBE.DE,28.406054711196248,15.860882524529808,3.31571033786337,-97.26426882775172,-10.145017531456999,76.9742337648377
6798,FF24.DE,0.558121884376184,0.28671652389060714,0.015311163405030257,-381.13955549671033,-147.1694171470751,86.80072120256011
6799,CSQ.DE,20.861775298205856,14.110049613864929,4.343661025613148,-82.9980289316303,-23.77236503390288,61.89771030163905
6800,ALG.DE,1.7447631033668822,1.3814781112265888,1.0181931190862952,16.11715849197682,33.582783114106306,51.04840773623581
6801,FRS.DE,13.585847879747847,8.309427264084848,1.3678833481535333,-403.17955110177206,-207.75656533647583,49.33765377209136
6802,M4I.DE,93.60809931666228,61.382715265052184,26.593566870802817,73.17819503820566,82.4118294369478,92.3800667991969
6803,AEC1.DE,165.32783055073241,112.97009747715282,50.87356223452474,-13.471400515259043,22.46390015294933,65.08334781432757
6804,3V64.DE,70.38729421372409,47.85525461512739,22.484758421061716,66.58566616960641,77.28210082358063,89.32601071869846
